Output,fn,Min,Max,number,Harmonic number 1,Harmonic number 2,Harmonic number 3,Harmonic number 4,Harmonic number 5,Harmonic number 6,Harmonic number 7,Harmonic number 8,Int 1,Int 2,Int 3,Int 4,Int 5,Int 6,Int 7,sInt 1,sInt 2,sInt 3,sInt 4
1,Major_30.wav,139.0,1980.0,30,139.0,175.0,278.0,312.0,350.0,495.0,624.0,742.0,1.2589928057553956,1.5885714285714285,1.1223021582733812,1.1217948717948718,1.4142857142857144,1.2606060606060605,1.189102564102564,0.0009879286870977657,0.5825210084033612,0.14162632673441222,0.19308482876134048
1,Major_300.wav,117.0,1838.0,28,117.0,221.0,234.0,262.0,293.0,442.0,525.0,1050.0,1.8888888888888888,1.0588235294117647,1.1196581196581197,1.118320610687023,1.5085324232081911,1.1877828054298643,2.0,0.004031706983736505,0.04498269896193752,0.13822309195367088,0.18707888446943444
1,Major_301.wav,2.0,1327.0,15,147.0,233.0,262.0,294.0,350.0,440.0,661.0,883.0,1.5850340136054422,1.1244635193133048,1.1221374045801527,1.1904761904761905,1.2571428571428571,1.5022727272727272,1.3358547655068078,0.0025634221356790835,0.11158798283261806,0.14141426648089905,0.3118140091798043
1,Major_302.wav,117.0,1960.0,23,117.0,234.0,295.0,350.0,392.0,417.0,589.0,625.0,2.0,1.2606837606837606,1.1864406779661016,1.12,1.0637755102040816,1.4124700239808154,1.061120543293718,0.004568617114742577,0.24981146304675694,0.22418126361907964,0.18998203951307135
1,Major_303.wav,208.0,1254.0,13,208.0,233.0,294.0,393.0,416.0,589.0,625.0,786.0,1.1201923076923077,1.261802575107296,1.336734693877551,1.0585241730279897,1.4158653846153846,1.061120543293718,1.2576,0.0003172181447089204,0.25094673062357975,0.41762995961574,0.08370897003691091
1,Major_304.wav,117.0,1960.0,23,117.0,221.0,234.0,295.0,350.0,392.0,442.0,589.0,1.8888888888888888,1.0588235294117647,1.2606837606837606,1.1864406779661016,1.12,1.1275510204081634,1.332579185520362,0.004031706983736505,0.04498269896193752,0.3197421377590406,0.30483783134730724
1,Major_305.wav,220.0,1328.0,12,233.0,294.0,393.0,440.0,589.0,661.0,786.0,883.0,1.261802575107296,1.336734693877551,1.1195928753180662,1.3386363636363636,1.1222410865874364,1.18910741301059,1.123409669211196,0.0010015060297751972,0.3269807923169268,0.13813911367663856,0.5679380363200959
1,Major_306.wav,117.0,1770.0,24,117.0,234.0,293.0,351.0,440.0,468.0,589.0,699.0,2.0,1.2521367521367521,1.1979522184300342,1.2535612535612535,1.0636363636363637,1.2585470085470085,1.1867572156196944,0.004568617114742577,0.24113876319758654,0.23899817085358044,0.4208689600826896
1,Major_307.wav,147.0,1053.0,8,147.0,233.0,294.0,350.0,466.0,589.0,884.0,1053.0,1.5850340136054422,1.261802575107296,1.1904761904761905,1.3314285714285714,1.2639484978540771,1.500848896434635,1.1911764705882353,0.0025634221356790835,0.25094673062357975,0.22937551322389993,0.555477948513271
1,Major_308.wav,124.0,2595.0,25,124.0,185.0,248.0,312.0,370.0,495.0,624.0,742.0,1.4919354838709677,1.3405405405405406,1.2580645161290323,1.185897435897436,1.337837837837838,1.2606060606060605,1.189102564102564,0.0021135522415131995,0.3308426073131956,0.3163708162826946,0.3038987304852403
1,Major_309.wav,176.0,1251.0,18,186.0,247.0,371.0,494.0,556.0,624.0,742.0,929.0,1.3279569892473118,1.5020242914979758,1.3315363881401616,1.125506072874494,1.1223021582733812,1.189102564102564,1.252021563342318,0.0013211768062381087,0.4947011193141224,0.4109390380897462,0.1995003704400924
1,Major_31.wav,175.0,1251.0,16,175.0,247.0,350.0,393.0,495.0,624.0,786.0,877.0,1.4114285714285715,1.417004048582996,1.1228571428571428,1.2595419847328244,1.2606060606060605,1.2596153846153846,1.1157760814249365,0.001724527449356127,0.4084305787092164,0.1423406668455327,0.4312078313207126
1,Major_310.wav,124.0,1980.0,23,124.0,248.0,312.0,370.0,495.0,624.0,742.0,830.0,2.0,1.2580645161290323,1.185897435897436,1.337837837837838,1.2606060606060605,1.189102564102564,1.1185983827493262,0.004568617114742577,0.24715370018975324,0.2234820377107385,0.5665576272740516
1,Major_311.wav,2.0,1251.0,19,186.0,247.0,371.0,416.0,494.0,556.0,624.0,929.0,1.3279569892473118,1.5020242914979758,1.1212938005390836,1.1875,1.125506072874494,1.1223021582733812,1.4887820512820513,0.0013211768062381087,0.4947011193141224,0.14032843414956742,0.30666907802833765
1,Major_312.wav,124.0,2595.0,31,124.0,248.0,278.0,311.0,417.0,467.0,556.0,740.0,2.0,1.1209677419354838,1.118705035971223,1.3408360128617363,1.119904076738609,1.1905781584582442,1.330935251798561,0.004568617114742577,0.10804079696394653,0.13699634453270582,0.5717405630442609
1,Major_313.wav,156.0,936.0,18,156.0,208.0,247.0,278.0,311.0,370.0,495.0,556.0,1.3333333333333333,1.1875,1.125506072874494,1.118705035971223,1.189710610932476,1.337837837837838,1.1232323232323231,0.0013471563287061443,0.17555147058823506,0.14575019752135754,0.18774343925378534
1,Major_314.wav,247.0,2595.0,23,247.0,312.0,370.0,466.0,495.0,624.0,742.0,933.0,1.263157894736842,1.185897435897436,1.2594594594594595,1.0622317596566524,1.2606060606060605,1.189102564102564,1.2574123989218329,0.0010080551933338887,0.17392533936651566,0.3181662967389449,0.09011826342561391
1,Major_315.wav,247.0,1251.0,9,247.0,311.0,370.0,467.0,495.0,624.0,742.0,935.0,1.2591093117408907,1.189710610932476,1.2621621621621621,1.0599571734475375,1.2606060606060605,1.189102564102564,1.2601078167115902,0.0009884916662931814,0.17779459050501223,0.3216450401229298,0.08618619337243927
1,Major_316.wav,124.0,2224.0,29,124.0,221.0,248.0,311.0,442.0,467.0,495.0,742.0,1.782258064516129,1.1221719457013575,1.2540322580645162,1.4212218649517685,1.0565610859728507,1.0599571734475375,1.498989898989899,0.0035164464547871293,0.10926270960873019,0.31118075558884617,0.7107033336948103
1,Major_317.wav,156.0,1327.0,16,156.0,247.0,311.0,370.0,440.0,495.0,624.0,661.0,1.5833333333333333,1.2591093117408907,1.189710610932476,1.1891891891891893,1.125,1.2606060606060605,1.0592948717948718,0.0025552041234698066,0.24821386044296245,0.2283901089580338,0.3095891740872785
1,Major_318.wav,124.0,1874.0,24,124.0,175.0,248.0,312.0,350.0,442.0,525.0,624.0,1.4112903225806452,1.417142857142857,1.2580645161290323,1.1217948717948718,1.262857142857143,1.1877828054298643,1.1885714285714286,0.0017238594044926637,0.40857142857142836,0.3163708162826946,0.19308482876134048
1,Major_319.wav,2.0,1328.0,22,175.0,247.0,350.0,370.0,440.0,495.0,624.0,661.0,1.4114285714285715,1.417004048582996,1.0571428571428572,1.1891891891891893,1.125,1.2606060606060605,1.0592948717948718,0.001724527449356127,0.4084305787092164,0.057757506280641024,0.3095891740872785
1,Major_32.wav,131.0,1960.0,27,131.0,234.0,262.0,295.0,330.0,468.0,496.0,589.0,1.786259541984733,1.1196581196581197,1.1259541984732824,1.11864406779661,1.4181818181818182,1.0598290598290598,1.1875,0.0035357823589141028,0.10671191553544479,0.14632699568729013,0.18763804376135207
1,Major_320.wav,124.0,1980.0,31,124.0,221.0,248.0,311.0,442.0,467.0,495.0,742.0,1.782258064516129,1.1221719457013575,1.2540322580645162,1.4212218649517685,1.0565610859728507,1.0599571734475375,1.498989898989899,0.0035164464547871293,0.10926270960873019,0.31118075558884617,0.7107033336948103
1,Major_321.wav,156.0,1327.0,20,156.0,247.0,311.0,371.0,393.0,440.0,495.0,661.0,1.5833333333333333,1.2591093117408907,1.1929260450160772,1.059299191374663,1.1195928753180662,1.125,1.3353535353535353,0.0025552041234698066,0.24821386044296245,0.2325288068746718,0.08504874182458955
1,Major_322.wav,124.0,1949.0,28,124.0,248.0,278.0,311.0,442.0,467.0,556.0,835.0,2.0,1.1209677419354838,1.118705035971223,1.4212218649517685,1.0565610859728507,1.1905781584582442,1.5017985611510791,0.004568617114742577,0.10804079696394653,0.13699634453270582,0.7107033336948103
1,Major_323.wav,2.0,1328.0,22,156.0,247.0,278.0,311.0,370.0,440.0,556.0,661.0,1.5833333333333333,1.125506072874494,1.118705035971223,1.189710610932476,1.1891891891891893,1.2636363636363637,1.1888489208633093,0.0025552041234698066,0.11264586806382448,0.13699634453270582,0.31049055422122795
1,Major_324.wav,124.0,1949.0,32,124.0,221.0,248.0,278.0,311.0,442.0,467.0,556.0,1.782258064516129,1.1221719457013575,1.1209677419354838,1.118705035971223,1.4212218649517685,1.0565610859728507,1.1905781584582442,0.0035164464547871293,0.10926270960873019,0.13990875269184366,0.18774343925378534
1,Major_325.wav,156.0,1327.0,23,156.0,247.0,278.0,311.0,350.0,440.0,556.0,661.0,1.5833333333333333,1.125506072874494,1.118705035971223,1.1254019292604502,1.2571428571428571,1.2636363636363637,1.1888489208633093,0.0025552041234698066,0.11264586806382448,0.13699634453270582,0.19932033770078839
1,Major_326.wav,124.0,1960.0,33,124.0,221.0,248.0,278.0,311.0,442.0,467.0,556.0,1.782258064516129,1.1221719457013575,1.1209677419354838,1.118705035971223,1.4212218649517685,1.0565610859728507,1.1905781584582442,0.0035164464547871293,0.10926270960873019,0.13990875269184366,0.18774343925378534
1,Major_327.wav,156.0,1327.0,22,156.0,247.0,278.0,311.0,371.0,393.0,440.0,556.0,1.5833333333333333,1.125506072874494,1.118705035971223,1.1929260450160772,1.059299191374663,1.1195928753180662,1.2636363636363637,0.0025552041234698066,0.11264586806382448,0.13699634453270582,0.31604906504725006
1,Major_328.wav,124.0,2224.0,28,124.0,234.0,248.0,278.0,311.0,468.0,556.0,740.0,1.8870967741935485,1.0598290598290598,1.1209677419354838,1.118705035971223,1.504823151125402,1.188034188034188,1.330935251798561,0.004023047142913827,0.04600301659125172,0.13990875269184366,0.18774343925378534
1,Major_329.wav,156.0,867.0,15,156.0,233.0,247.0,278.0,311.0,370.0,495.0,556.0,1.4935897435897436,1.0600858369098713,1.125506072874494,1.118705035971223,1.189710610932476,1.337837837837838,1.1232323232323231,0.0021215459407341337,0.04626356980560464,0.14575019752135754,0.18774343925378534
1,Major_33.wav,131.0,919.0,16,165.0,233.0,262.0,294.0,331.0,393.0,496.0,662.0,1.412121212121212,1.1244635193133048,1.1221374045801527,1.1258503401360545,1.1873111782477341,1.262086513994911,1.3346774193548387,0.0017278744216013596,0.11158798283261806,0.14141426648089905,0.200095504176526
1,Major_330.wav,124.0,1874.0,21,124.0,221.0,248.0,312.0,372.0,415.0,442.0,624.0,1.782258064516129,1.1221719457013575,1.2580645161290323,1.1923076923076923,1.1155913978494623,1.0650602409638554,1.411764705882353,0.0035164464547871293,0.10926270960873019,0.3163708162826946,0.31498012065763015
1,Major_331.wav,2.0,1328.0,17,247.0,370.0,417.0,440.0,495.0,624.0,661.0,883.0,1.4979757085020242,1.127027027027027,1.0551558752997603,1.125,1.2606060606060605,1.0592948717948718,1.3358547655068078,0.0021427397616948993,0.11418918918918908,0.05519999230255568,0.1986255238475354
1,Major_332.wav,124.0,2493.0,23,124.0,234.0,248.0,312.0,372.0,415.0,468.0,624.0,1.8870967741935485,1.0598290598290598,1.2580645161290323,1.1923076923076923,1.1155913978494623,1.127710843373494,1.3333333333333333,0.004023047142913827,0.04600301659125172,0.3163708162826946,0.31498012065763015
1,Major_333.wav,233.0,1251.0,13,233.0,247.0,370.0,417.0,495.0,624.0,834.0,867.0,1.0600858369098713,1.4979757085020242,1.127027027027027,1.1870503597122302,1.2606060606060605,1.3365384615384615,1.039568345323741,2.67721867899251e-05,0.49059299833293624,0.1477078709236812,0.30589178627164126
1,Major_334.wav,124.0,1980.0,28,124.0,248.0,311.0,392.0,467.0,495.0,588.0,742.0,2.0,1.2540322580645162,1.2604501607717042,1.191326530612245,1.0599571734475375,1.187878787878788,1.2619047619047619,0.004568617114742577,0.2430621442125238,0.3194414631240714,0.3132839895087949
1,Major_335.wav,156.0,867.0,18,156.0,196.0,247.0,311.0,371.0,392.0,495.0,743.0,1.2564102564102564,1.260204081632653,1.2591093117408907,1.1929260450160772,1.0566037735849056,1.2627551020408163,1.501010101010101,0.0009754493149327099,0.24932472989195653,0.3177156093369713,0.31604906504725006
1,Major_336.wav,83.0,2102.0,29,83.0,131.0,247.0,262.0,330.0,392.0,495.0,525.0,1.5783132530120483,1.8854961832061068,1.0607287449392713,1.2595419847328244,1.187878787878788,1.2627551020408163,1.0606060606060606,0.0025309461356231473,0.8838123035473731,0.062373028156211596,0.4312078313207126
1,Major_337.wav,2.0,993.0,19,83.0,165.0,197.0,262.0,331.0,393.0,413.0,496.0,1.9879518072289157,1.1939393939393939,1.3299492385786802,1.2633587786259541,1.1873111782477341,1.0508905852417303,1.2009685230024214,0.004510397943910593,0.18208556149732602,0.408896162256279,0.43780591096534205
1,Major_338.wav,99.0,2102.0,26,99.0,131.0,197.0,262.0,392.0,525.0,588.0,659.0,1.3232323232323233,1.5038167938931297,1.3299492385786802,1.4961832061068703,1.3392857142857142,1.12,1.120748299319728,0.0012983463167965028,0.4965199820386168,0.408896162256279,0.8402887692877201
1,Major_339.wav,98.0,993.0,17,165.0,197.0,262.0,331.0,393.0,496.0,524.0,661.0,1.1939393939393939,1.3299492385786802,1.2633587786259541,1.1873111782477341,1.262086513994911,1.0564516129032258,1.2614503816793894,0.0006735781643530721,0.3200955509107195,0.32318524711736596,0.3063426624567944
1,Major_34.wav,131.0,2224.0,29,131.0,234.0,262.0,295.0,330.0,468.0,496.0,589.0,1.786259541984733,1.1196581196581197,1.1259541984732824,1.11864406779661,1.4181818181818182,1.0598290598290598,1.1875,0.0035357823589141028,0.10671191553544479,0.14632699568729013,0.18763804376135207
1,Major_340.wav,99.0,2102.0,26,99.0,197.0,221.0,262.0,330.0,442.0,495.0,525.0,1.9898989898989898,1.1218274111675126,1.1855203619909502,1.2595419847328244,1.3393939393939394,1.1199095022624435,1.0606060606060606,0.004519807102832934,0.10891310839056412,0.2229966926684781,0.4312078313207126
1,Major_341.wav,98.0,1328.0,16,165.0,196.0,262.0,331.0,440.0,496.0,661.0,883.0,1.187878787878788,1.336734693877551,1.2633587786259541,1.3293051359516617,1.1272727272727272,1.3326612903225807,1.3358547655068078,0.0006442921572072874,0.3269807923169268,0.32318524711736596,0.5518071722572879
1,Major_342.wav,165.0,1960.0,25,221.0,295.0,330.0,392.0,442.0,496.0,524.0,589.0,1.334841628959276,1.11864406779661,1.187878787878788,1.1275510204081634,1.1221719457013575,1.0564516129032258,1.1240458015267176,0.0013544447015252318,0.10568295114656001,0.22603230529643392,0.20303546483450718
1,Major_343.wav,165.0,1327.0,14,165.0,331.0,393.0,440.0,496.0,525.0,661.0,883.0,2.006060606060606,1.1873111782477341,1.1195928753180662,1.1272727272727272,1.0584677419354838,1.259047619047619,1.3358547655068078,0.004597903121888363,0.17535987204549475,0.13813911367663856,0.20255438036320084
1,Major_344.wav,196.0,2640.0,28,196.0,262.0,392.0,440.0,525.0,586.0,659.0,879.0,1.336734693877551,1.4961832061068703,1.1224489795918366,1.1931818181818181,1.1161904761904762,1.1245733788395904,1.3338391502276177,0.0013635923531246982,0.48877413560844185,0.14181530559978817,0.31649121931750135
1,Major_345.wav,2.0,993.0,10,2.0,196.0,262.0,331.0,392.0,441.0,588.0,661.0,98.0,1.336734693877551,1.2633587786259541,1.1842900302114803,1.125,1.3333333333333333,1.1241496598639455,0.4684589703039888,0.3269807923169268,0.32318524711736596,0.3011200133121028
1,Major_346.wav,99.0,1980.0,26,99.0,131.0,197.0,247.0,262.0,392.0,495.0,742.0,1.3232323232323233,1.5038167938931297,1.2538071065989849,1.0607287449392713,1.4961832061068703,1.2627551020408163,1.498989898989899,0.0012983463167965028,0.4965199820386168,0.3108909552455348,0.08752000659278325
1,Major_347.wav,98.0,993.0,17,197.0,247.0,262.0,331.0,393.0,494.0,590.0,661.0,1.2538071065989849,1.0607287449392713,1.2633587786259541,1.1873111782477341,1.256997455470738,1.194331983805668,1.1203389830508474,0.0009628703973769259,0.0469159323648487,0.32318524711736596,0.3063426624567944
1,Major_348.wav,165.0,1976.0,25,262.0,295.0,330.0,392.0,494.0,525.0,589.0,988.0,1.1259541984732824,1.11864406779661,1.187878787878788,1.260204081632653,1.062753036437247,1.121904761904762,1.6774193548387097,0.00034506070251542204,0.10568295114656001,0.22603230529643392,0.4323523961570259
1,Major_349.wav,165.0,994.0,11,165.0,262.0,294.0,331.0,393.0,494.0,589.0,662.0,1.587878787878788,1.1221374045801527,1.1258503401360545,1.1873111782477341,1.256997455470738,1.1923076923076923,1.1239388794567062,0.002577168628829146,0.10922766052986055,0.14619331598099383,0.3063426624567944
1,Major_35.wav,131.0,919.0,16,165.0,233.0,262.0,331.0,370.0,393.0,496.0,662.0,1.412121212121212,1.1244635193133048,1.2633587786259541,1.1178247734138973,1.0621621621621622,1.262086513994911,1.3346774193548387,0.0017278744216013596,0.11158798283261806,0.32318524711736596,0.18622173212889348
1,Major_350.wav,99.0,2102.0,29,99.0,131.0,197.0,234.0,262.0,330.0,468.0,525.0,1.3232323232323233,1.5038167938931297,1.1878172588832487,1.1196581196581197,1.2595419847328244,1.4181818181818182,1.1217948717948718,0.0012983463167965028,0.4965199820386168,0.22595310916955635,0.18939103203721053
1,Major_351.wav,98.0,993.0,16,165.0,196.0,233.0,262.0,331.0,393.0,496.0,661.0,1.187878787878788,1.1887755102040816,1.1244635193133048,1.2633587786259541,1.1873111782477341,1.262086513994911,1.3326612903225807,0.0006442921572072874,0.1768457382953179,0.14440829028908597,0.43780591096534205
1,Major_352.wav,165.0,2333.0,24,262.0,330.0,392.0,466.0,495.0,525.0,787.0,933.0,1.2595419847328244,1.187878787878788,1.1887755102040816,1.0622317596566524,1.0606060606060606,1.499047619047619,1.1855146124523508,0.0009905824249082191,0.1759358288770052,0.22718650803329687,0.09011826342561391
1,Major_353.wav,165.0,994.0,12,165.0,262.0,331.0,393.0,467.0,496.0,662.0,786.0,1.587878787878788,1.2633587786259541,1.1873111782477341,1.188295165394402,1.0620985010706638,1.3346774193548387,1.1873111782477341,0.002577168628829146,0.2525258194881004,0.22530171504440943,0.3080436779543023
1,Major_354.wav,196.0,2345.0,28,196.0,262.0,392.0,467.0,525.0,586.0,659.0,932.0,1.336734693877551,1.4961832061068703,1.191326530612245,1.1241970021413277,1.1161904761904762,1.1245733788395904,1.4142640364188164,0.0013635923531246982,0.48877413560844185,0.23047001581920123,0.1972373839651269
1,Major_355.wav,2.0,993.0,11,2.0,196.0,262.0,331.0,392.0,467.0,588.0,661.0,98.0,1.336734693877551,1.2633587786259541,1.1842900302114803,1.191326530612245,1.259100642398287,1.1241496598639455,0.4684589703039888,0.3269807923169268,0.32318524711736596,0.3011200133121028
1,Major_356.wav,83.0,1978.0,38,83.0,234.0,247.0,262.0,293.0,350.0,440.0,525.0,2.819277108433735,1.0555555555555556,1.0607287449392713,1.118320610687023,1.1945392491467577,1.2571428571428571,1.1931818181818181,0.00852752073131747,0.04166666666666652,0.062373028156211596,0.18707888446943444
1,Major_357.wav,83.0,993.0,16,83.0,147.0,208.0,262.0,293.0,331.0,413.0,579.0,1.7710843373493976,1.4149659863945578,1.2596153846153846,1.118320610687023,1.129692832764505,1.2477341389728096,1.4019370460048426,0.003462452868934887,0.40636254501800706,0.3183669934726363,0.18707888446943444
1,Major_358.wav,117.0,2102.0,27,117.0,234.0,262.0,330.0,350.0,442.0,495.0,525.0,2.0,1.1196581196581197,1.2595419847328244,1.0606060606060606,1.262857142857143,1.1199095022624435,1.0606060606060606,0.004568617114742577,0.10671191553544479,0.3182725179109751,0.08730792257034503
1,Major_359.wav,2.0,1328.0,17,165.0,233.0,262.0,331.0,440.0,496.0,661.0,883.0,1.412121212121212,1.1244635193133048,1.2633587786259541,1.3293051359516617,1.1272727272727272,1.3326612903225807,1.3358547655068078,0.0017278744216013596,0.11158798283261806,0.32318524711736596,0.5518071722572879
1,Major_36.wav,131.0,1770.0,25,131.0,175.0,234.0,262.0,295.0,350.0,468.0,589.0,1.3358778625954197,1.3371428571428572,1.1196581196581197,1.1259541984732824,1.1864406779661016,1.3371428571428572,1.2585470085470085,0.0013594519805612453,0.3273949579831932,0.13822309195367088,0.20027504375869265
1,Major_360.wav,139.0,2492.0,24,139.0,278.0,350.0,415.0,556.0,625.0,830.0,835.0,2.0,1.2589928057553956,1.1857142857142857,1.3397590361445784,1.1241007194244603,1.328,1.0060240963855422,0.004568617114742577,0.24809564113415128,0.22324629869021195,0.5698787967675936
1,Major_361.wav,208.0,1053.0,10,208.0,278.0,350.0,416.0,421.0,556.0,625.0,834.0,1.3365384615384615,1.2589928057553956,1.1885714285714286,1.0120192307692308,1.3206650831353919,1.1241007194244603,1.3344,0.0013626441209467046,0.24809564113415128,0.22692382741042483,0.003316022059162149
1,Major_362.wav,139.0,2800.0,24,139.0,278.0,350.0,467.0,556.0,625.0,835.0,932.0,2.0,1.2589928057553956,1.3342857142857143,1.1905781584582442,1.1241007194244603,1.336,1.1161676646706586,0.004568617114742577,0.24809564113415128,0.4144777921412719,0.3119902809109043
1,Major_363.wav,208.0,1053.0,10,208.0,278.0,350.0,416.0,467.0,556.0,625.0,836.0,1.3365384615384615,1.2589928057553956,1.1885714285714286,1.1225961538461537,1.1905781584582442,1.1241007194244603,1.3376,0.0013626441209467046,0.24809564113415128,0.22692382741042483,0.19447000253288893
1,Major_364.wav,278.0,2800.0,19,278.0,350.0,466.0,556.0,621.0,699.0,835.0,933.0,1.2589928057553956,1.3314285714285714,1.1931330472103003,1.1169064748201438,1.1256038647342994,1.1945636623748213,1.1173652694610778,0.0009879286870977657,0.32159663865546206,0.23279524665471274,0.1846342722269998
1,Major_365.wav,278.0,1053.0,8,278.0,350.0,467.0,556.0,624.0,835.0,935.0,1053.0,1.2589928057553956,1.3342857142857143,1.1905781584582442,1.1223021582733812,1.3381410256410255,1.1197604790419162,1.1262032085561497,0.0009879286870977657,0.32449579831932773,0.22950675978779045,0.19396177330735664
1,Major_366.wav,139.0,1838.0,21,139.0,175.0,262.0,278.0,350.0,417.0,625.0,1050.0,1.2589928057553956,1.497142857142857,1.0610687022900764,1.2589928057553956,1.1914285714285715,1.498800959232614,1.68,0.0009879286870977657,0.48974789915966377,0.0628105991786434,0.4302584673430683
1,Major_367.wav,175.0,1053.0,12,175.0,208.0,262.0,350.0,355.0,416.0,625.0,877.0,1.1885714285714286,1.2596153846153846,1.3358778625954197,1.0142857142857142,1.171830985915493,1.5024038461538463,1.4032,0.0006476391294525201,0.24872737556561075,0.41652710203879484,0.007234085012971292
1,Major_368.wav,139.0,2492.0,27,139.0,247.0,278.0,415.0,495.0,625.0,742.0,830.0,1.776978417266187,1.125506072874494,1.4928057553956835,1.1927710843373494,1.2626262626262625,1.1872,1.1185983827493262,0.0034909341899174405,0.11264586806382448,0.6185144935101945,0.31578118500744146
1,Major_369.wav,208.0,1053.0,10,208.0,247.0,350.0,416.0,421.0,495.0,625.0,743.0,1.1875,1.417004048582996,1.1885714285714286,1.0120192307692308,1.175771971496437,1.2626262626262625,1.1888,0.0006424617817606757,0.4084305787092164,0.22692382741042483,0.003316022059162149
1,Major_37.wav,131.0,919.0,16,175.0,233.0,262.0,294.0,350.0,393.0,416.0,589.0,1.3314285714285714,1.1244635193133048,1.1221374045801527,1.1904761904761905,1.1228571428571428,1.0585241730279897,1.4158653846153846,0.0013379521550317547,0.11158798283261806,0.14141426648089905,0.3118140091798043
1,Major_370.wav,139.0,2449.0,22,139.0,247.0,278.0,350.0,392.0,495.0,699.0,742.0,1.776978417266187,1.125506072874494,1.2589928057553956,1.12,1.2627551020408163,1.412121212121212,1.061516452074392,0.0034909341899174405,0.11264586806382448,0.3175656503992641,0.18998203951307135
1,Major_371.wav,247.0,1241.0,10,247.0,350.0,393.0,495.0,743.0,786.0,1053.0,1241.0,1.417004048582996,1.1228571428571428,1.2595419847328244,1.501010101010101,1.0578734858681023,1.3396946564885497,1.1785375118708452,0.0017514692208807584,0.1099579831932771,0.3182725179109751,0.8486330073837556
1,Major_372.wav,139.0,1980.0,24,139.0,175.0,247.0,278.0,350.0,442.0,495.0,742.0,1.2589928057553956,1.4114285714285715,1.125506072874494,1.2589928057553956,1.262857142857143,1.1199095022624435,1.498989898989899,0.0009879286870977657,0.40277310924369747,0.14575019752135754,0.4302584673430683
1,Major_373.wav,175.0,1550.0,17,175.0,247.0,350.0,440.0,495.0,661.0,877.0,883.0,1.4114285714285715,1.417004048582996,1.2571428571428571,1.125,1.3353535353535353,1.3267776096822996,1.0068415051311288,0.001724527449356127,0.4084305787092164,0.31518451669552916,0.1986255238475354
1,Major_374.wav,139.0,1980.0,24,139.0,175.0,247.0,278.0,312.0,350.0,495.0,742.0,1.2589928057553956,1.4114285714285715,1.125506072874494,1.1223021582733812,1.1217948717948718,1.4142857142857144,1.498989898989899,0.0009879286870977657,0.40277310924369747,0.14575019752135754,0.19396177330735664
1,Major_375.wav,175.0,1251.0,16,175.0,247.0,311.0,350.0,495.0,624.0,743.0,877.0,1.4114285714285715,1.2591093117408907,1.1254019292604502,1.4142857142857144,1.2606060606060605,1.1907051282051282,1.180349932705249,0.001724527449356127,0.24821386044296245,0.14561615062527222,0.6987128317701059
1,Major_376.wav,139.0,1980.0,30,139.0,175.0,278.0,312.0,350.0,495.0,624.0,742.0,1.2589928057553956,1.5885714285714285,1.1223021582733812,1.1217948717948718,1.4142857142857144,1.2606060606060605,1.189102564102564,0.0009879286870977657,0.5825210084033612,0.14162632673441222,0.19308482876134048
1,Major_377.wav,175.0,1251.0,16,175.0,247.0,350.0,393.0,495.0,624.0,786.0,877.0,1.4114285714285715,1.417004048582996,1.1228571428571428,1.2595419847328244,1.2606060606060605,1.2596153846153846,1.1157760814249365,0.001724527449356127,0.4084305787092164,0.1423406668455327,0.4312078313207126
1,Major_378.wav,139.0,2200.0,28,139.0,278.0,312.0,350.0,440.0,495.0,624.0,742.0,2.0,1.1223021582733812,1.1217948717948718,1.2571428571428571,1.125,1.2606060606060605,1.189102564102564,0.004568617114742577,0.10939483707151898,0.14097338052647945,0.4270604669726603
1,Major_379.wav,175.0,1251.0,13,175.0,247.0,350.0,441.0,495.0,624.0,743.0,877.0,1.4114285714285715,1.417004048582996,1.26,1.1224489795918366,1.2606060606060605,1.1907051282051282,1.180349932705249,0.001724527449356127,0.4084305787092164,0.31886204541574203,0.19421558286056384
1,Major_38.wav,131.0,1980.0,25,131.0,247.0,262.0,295.0,392.0,495.0,589.0,742.0,1.8854961832061068,1.0607287449392713,1.1259541984732824,1.3288135593220338,1.2627551020408163,1.1898989898989898,1.259762308998302,0.004015312781263037,0.0469159323648487,0.14632699568729013,0.5509573852778125
1,Major_380.wav,139.0,2449.0,28,139.0,262.0,278.0,311.0,417.0,467.0,525.0,1050.0,1.8848920863309353,1.0610687022900764,1.118705035971223,1.3408360128617363,1.119904076738609,1.1241970021413277,2.0,0.004012393669671538,0.04726088908845982,0.13699634453270582,0.5717405630442609
1,Major_381.wav,156.0,1053.0,13,156.0,208.0,262.0,311.0,350.0,416.0,468.0,625.0,1.3333333333333333,1.2596153846153846,1.1870229007633588,1.1254019292604502,1.1885714285714286,1.125,1.3354700854700854,0.0013471563287061443,0.24872737556561075,0.22493066298954623,0.19932033770078839
1,Major_382.wav,139.0,2800.0,21,139.0,247.0,278.0,466.0,495.0,699.0,742.0,933.0,1.776978417266187,1.125506072874494,1.6762589928057554,1.0622317596566524,1.412121212121212,1.061516452074392,1.2574123989218329,0.0034909341899174405,0.11264586806382448,0.8546435857972321,0.09011826342561391
1,Major_383.wav,247.0,1241.0,11,247.0,345.0,350.0,467.0,495.0,743.0,935.0,1053.0,1.3967611336032388,1.0144927536231885,1.3342857142857143,1.0599571734475375,1.501010101010101,1.2584118438761775,1.1262032085561497,0.001653651585677222,0.0,0.4144777921412719,0.08618619337243927
